id,id_kab,kabupaten,id_kec,kecamatan,id_desa,desa,tahun,strata_desa_22,total_pend,total_lk,total_pr,pendatang,pend_pergi,total_kk,total_kkp,total_kkmis,total_by,total_balita,total_rmj,total_dw1,total_dw2,total_lansia,petani_lk,petani_pr,nelayan_lk,nelayan_pr,buruh_tani_lk,buruh_tani_pr,buruh_pabrik_lk,buruh_pabrik_pr,pns_lk,pns_pr,swasta_lk,swasta_pr,wiraswasta_lk,wiraswasta_pr,tni_lk,tni_pr,polri_lk,polri_pr,dokter_lk,dokter_pr,bidan,perawat_lk,perawat_pr,pekerja_lain_lk,pekerja_lain_pr,pekerja_lain,pbk_lk,pbk_pr,total_<3_thn,total_3-6_thn,total_7-12_thn,total_13-15_thn,total_16-18_thn,total_19-59_thn,total_>59_thn
21335,3201,KAB. BOGOR,320109,SUKAMAKMUR,3201092009,SIRNAJAYA,2023,MAJU,10294,5408,4886,10267,95,3105,561,603,566,1109,1293,5872,844,118,1011,192,0,0,1780,780,307,150,9,3,580,465,1077,160,0,0,1,0,1,0,3,0,1,0,0,0,0,0,,,,,,,
21336,3201,KAB. BOGOR,320109,SUKAMAKMUR,3201092010,SUKAMAKMUR,2023,MANDIRI,7122,3589,3533,71,56,2315,51,854,175,778,1134,3216,1805,244,1315,43,0,0,215,216,196,198,19,3,525,345,651,423,1,1,3,0,1,1,2,2,3,801,2388,801,2388,3189,,,,,,,
21337,3201,KAB. BOGOR,320110,PARUNG,3201102001,PARUNG,2023,MAJU,15625,8127,7498,211,113,3568,135,89,854,308,1572,3593,2337,317,20,0,0,0,0,0,103,248,115,78,156,156,1521,109,8,0,7,0,3,0,5,2,3,145,80,145,80,225,,,,,,,
21338,3201,KAB. BOGOR,320110,PARUNG,3201102002,IWUL,2023,MAJU,7538,3846,3692,0,0,2646,116,0,111,254,1409,3165,2137,462,18,0,0,0,0,19,0,112,10,8,292,190,1249,0,0,0,1,0,1,1,1,1,1,2853,2786,2853,2786,5639,,,,,,,
21339,3201,KAB. BOGOR,320110,PARUNG,3201102003,BOJONGSEMPU,2023,MAJU,10517,5270,5247,70,34,3276,128,165,276,376,2532,1342,1234,189,0,0,0,0,0,0,1890,1564,38,15,300,150,2232,213,1,0,2,0,1,1,4,1,5,19,45,19,45,64,,,,,,,
21340,3201,KAB. BOGOR,320110,PARUNG,3201102004,WARU,2023,MAJU,17612,8866,8746,72,54,6231,120,925,79,255,2637,7682,5058,1203,70,18,0,0,72,8,57,230,20,44,3055,212,2532,231,14,1,15,0,2,2,7,5,0,851,235,851,235,1086,,,,,,,
21341,3201,KAB. BOGOR,320110,PARUNG,3201102005,COGREG,2023,MANDIRI,17804,9234,8570,70,135,5652,331,0,303,1346,3555,7108,4105,253,215,25,0,0,85,11,521,875,96,78,401,125,1905,95,68,0,2,0,0,1,2,7,9,492,532,492,532,1024,,,,,,,
21342,3201,KAB. BOGOR,320110,PARUNG,3201102006,PAMEGARSARI,2023,MAJU,18612,9216,9396,4026,1268,5904,645,63,43,872,1888,3552,2247,284,209,0,0,0,438,0,363,1002,67,33,1821,1038,609,235,6,0,20,0,0,0,7,0,19,35,152,35,152,187,,,,,,,
21343,3201,KAB. BOGOR,320110,PARUNG,3201102007,WARUJAYA,2023,MAJU,14199,7410,6789,65,30,3597,687,457,60,400,5679,4890,1256,68,315,20,0,0,25,15,125,423,45,15,1489,242,1265,24,3,0,2,0,0,0,9,15,13,1000,345,1000,345,1345,,,,,,,
21344,3201,KAB. BOGOR,320110,PARUNG,3201102008,BOJONGINDAH,2023,MAJU,10657,5393,5264,14,21,2957,1375,583,301,301,1568,5675,3805,204,203,43,0,0,79,0,2085,1098,263,7,701,39,805,32,12,0,4,0,7,2,3,4,7,1256,3029,1256,3029,4285,,,,,,,
21345,3201,KAB. BOGOR,320110,PARUNG,3201102009,JABONMEKAR,2023,MAJU,10552,5162,5390,0,0,2766,300,211,400,409,1986,4588,3048,159,0,0,0,0,0,0,1000,1674,190,90,800,258,289,257,1,0,1,0,1,1,0,1,6,247,247,247,247,494,,,,,,,
21346,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112001,CIDOKOM,2023,MAJU,7045,3663,3382,20,15,2551,153,117,309,874,1784,2400,2176,1473,149,150,0,0,150,1,949,382,32,10,47,21,881,128,1,1,6,2,1,1,6,1,2,0,0,0,0,0,,,,,,,
21347,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112002,PADURENAN,2023,MAJU,8212,4812,3400,97,63,2870,720,420,485,589,1194,3488,2178,236,400,45,0,0,25,15,690,730,100,59,242,144,334,903,11,7,10,7,8,4,16,2,8,500,1000,500,1000,1500,,,,,,,
21348,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112003,PENGASINAN,2023,MAJU,12981,6623,6358,55,72,4279,680,231,682,2212,2150,4874,2691,372,950,445,0,0,0,0,287,186,49,0,255,0,345,225,5,0,1,0,0,0,8,4,110,430,320,430,320,750,,,,,,,
21349,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112004,CURUG,2023,MANDIRI,15481,7951,7530,341,145,4614,341,387,321,1002,2776,5999,4435,948,651,259,0,0,154,113,1122,1932,171,76,2143,932,1867,562,7,0,18,1,4,2,7,16,32,1542,3865,1542,3865,5407,,,,,,,
21350,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112005,GUNUNGSINDUR,2023,MAJU,15617,7907,7710,423,214,4024,648,722,223,994,2576,4926,4307,654,776,517,77,51,388,258,1064,1045,123,109,782,588,814,543,19,12,11,10,10,11,16,24,45,2968,1645,2968,1645,4613,,,,,,,
21351,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112006,JAMPANG,2023,MAJU,6386,3832,2554,159,95,2256,134,404,159,638,957,1277,1756,1599,382,255,0,0,191,127,574,382,95,63,286,191,402,268,2,0,1,0,0,0,1,0,1,1831,1220,1831,1220,3051,,,,,,,
21352,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112007,CIBADUNG,2023,MAJU,8576,4404,4172,105,118,2882,680,0,320,1270,1030,3407,2078,441,50,10,0,0,153,0,903,602,115,56,250,115,950,430,0,0,3,0,0,0,15,2,7,2891,1928,2891,1928,4819,,,,,,,
21353,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112008,CIBINONG,2023,MAJU,13788,7001,6787,130,40,3827,262,322,274,700,2392,5886,3992,544,59,6,0,0,89,13,200,160,253,141,3749,1795,1973,328,15,4,29,6,1,2,3,1,9,105,60,105,60,165,,,,,,,
21354,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112009,RAWAKALONG,2023,MAJU,15129,7632,7497,35,10,7723,153,200,282,1325,3009,5577,4165,761,29,12,0,0,357,54,43,42,36,59,1643,764,1141,129,20,0,9,1,8,5,8,3,5,1185,1099,1185,1099,2284,,,,,,,
21355,3201,KAB. BOGOR,320111,GUNUNG SINDUR,3201112010,PABUARAN,2023,MANDIRI,8926,4594,4332,223,133,2415,217,434,223,892,1338,1785,2454,2234,535,356,0,0,267,178,802,535,133,89,401,267,562,374,13,8,10,6,4,3,13,12,8,2557,1704,2557,1704,4261,,,,,,,
21356,3201,KAB. BOGOR,320112,KEMANG,3201122001,BOJONG,2023,MAJU,13766,7136,6630,6,34,3311,268,1092,240,680,272,585,487,211,253,2,0,0,712,137,540,255,72,53,750,250,268,25,500,2,5,0,0,0,3,4,6,105,55,105,55,160,,,,,,,
21357,3201,KAB. BOGOR,320112,KEMANG,3201122002,PARAKANJAYA,2023,MANDIRI,9805,5033,4772,5,4,3183,855,753,20,46,537,4315,3921,951,49,0,0,0,42,2,207,305,86,56,1567,1647,1678,847,46,7,32,5,7,3,5,5,3,0,0,0,0,0,,,,,,,
21358,3201,KAB. BOGOR,320112,KEMANG,3201122003,KEMANG,2023,MANDIRI,13570,6916,6654,77,130,4657,1134,1654,323,1013,2272,5337,3831,827,295,63,0,0,237,107,839,511,109,75,539,272,534,143,56,0,6,0,10,7,13,4,46,350,324,350,324,674,,,,,,,
21359,3201,KAB. BOGOR,320112,KEMANG,3201122004,PABUARAN,2023,BERKEMBANG,12414,6522,5892,45,103,3687,53,487,149,662,2854,4735,3385,629,289,65,0,0,203,62,1523,1223,53,12,1221,922,442,97,13,5,12,3,2,4,5,0,3,34,40,34,40,74,,,,,,,
21360,3201,KAB. BOGOR,320112,KEMANG,3201122005,SEMPLAK BARAT,2023,MAJU,7709,3857,3852,15,79,1976,424,1300,101,553,788,3276,2400,601,34,25,0,0,21,14,0,0,43,26,240,120,80,200,35,0,1,0,2,0,3,2,4,2101,1700,2101,1700,3801,,,,,,,
21361,3201,KAB. BOGOR,320112,KEMANG,3201122007,JAMPANG,2023,MAJU,10442,5346,5096,22,18,3358,334,0,152,674,1736,4423,3137,320,325,0,0,0,17,0,195,144,85,50,387,123,221,17,4,0,3,2,3,2,9,5,6,423,259,423,259,682,,,,,,,
21362,3201,KAB. BOGOR,320112,KEMANG,3201122008,PONDOK UDIK,2023,MANDIRI,8860,4447,4413,5,5,2768,5536,85,415,750,2158,3735,1375,215,35,15,0,0,50,65,308,379,15,12,568,419,250,358,13,5,5,2,18,20,1,35,50,15,10,15,10,25,,,,,,,
21363,3201,KAB. BOGOR,320112,KEMANG,3201122009,TEGAL,2023,MANDIRI,20402,10409,9993,1041,65,7773,1485,501,1975,3207,4591,5391,3806,1432,2641,2,0,0,30,40,4108,1624,284,85,1036,3,2420,163,47,2,7,3,1,2,2,2,5,601,482,601,482,1083,,,,,,,
21364,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132001,BOJONGBARU,2023,MAJU,21428,10046,11382,416,316,7278,1380,231,150,510,1589,17804,3361,1154,0,0,0,0,0,0,275,187,1925,159,678,284,375,262,2421,632,632,127,8,9,88176,12,121,7680,496,7680,496,8176,,,,,,,
21365,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132002,CIMANGGIS,2023,MANDIRI,20566,10392,10174,102,63,6367,1041,811,419,2747,3246,7238,5239,1074,41,28,0,0,69,23,80,63,994,274,1751,575,2974,1003,245,0,119,0,6,4,3,24,44,2734,1241,2734,1241,3975,,,,,,,
21366,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132003,SUSUKAN,2023,MAJU,28110,14692,13418,175,105,9632,189,1657,521,273,197,7073,5746,1101,125,65,0,0,38,7,40,60,152,812,2526,812,2654,917,59,0,14,0,7,1,1,0,3,135,11,135,11,146,,,,,,,
21367,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132004,RAGAJAYA,2023,MAJU,26642,13297,13345,136,110,8506,651,158,448,947,3124,22682,12676,488,76,24,0,0,0,0,256,374,774,502,4202,3079,1447,954,1004,3,68,5,23,6,21,13,27,1756,265,1756,265,2021,,,,,,,
21368,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132005,KEDUNGWARINGIN,2023,MAJU,29732,15048,14684,920,515,9721,534,212,948,2532,3541,10742,9789,2325,15,7,0,0,0,0,842,564,885,531,4332,3023,1512,712,135,19,174,4,5,4,19,24,45,1231,346,1231,346,1577,,,,,,,
21369,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132006,WARINGINJAYA,2023,MANDIRI,18960,9750,9210,165,68,6021,2921,722,277,1237,2383,5158,3100,46,856,0,0,0,150,60,200,128,23,4,128,75,1232,253,25,3,12,3,1,2,3,2,3,124,121,124,121,245,,,,,,,
21370,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132008,RAWAPANJANG,2023,MANDIRI,49581,24950,24631,536,167,14019,385,895,528,3615,8429,17761,18105,1143,0,0,0,0,0,0,927,342,455,267,6218,3241,4765,3732,159,26,141,18,15,12,58,12,45,8831,536,8831,536,9367,,,,,,,
21371,3201,KAB. BOGOR,320113,BOJONG GEDE,3201132009,BOJONGGEDE,2023,MANDIRI,52058,26453,25605,3617,807,17353,2178,1041,1025,2418,7087,19291,18824,2413,210,60,5,0,125,40,2600,3250,740,960,3002,2400,2650,2120,106,18,43,6,14,13,28,15,45,349,224,349,224,573,,,,,,,
21372,3201,KAB. BOGOR,320114,LEUWILIANG,3201142001,LEUWILIANG,2023,MANDIRI,16848,8528,8320,55,88,3520,160,1250,55,658,4350,7050,4185,550,140,30,0,0,140,18,25,12,325,123,500,150,1349,50,19,0,18,0,2,0,7,17,35,1620,230,1620,230,1850,,,,,,,
21373,3201,KAB. BOGOR,320114,LEUWILIANG,3201142002,PURASARI,2023,MAJU,13265,6913,6352,12,10,3512,43,1292,388,876,3012,5674,2988,765,98,43,0,0,98,43,216,74,20,8,444,92,533,361,1,0,2,0,1,0,1,1,4,100,0,100,0,100,,,,,,,
21374,3201,KAB. BOGOR,320114,LEUWILIANG,3201142003,KARYASARI,2023,MAJU,8859,4534,4325,12,7,2876,43,800,180,509,1652,3748,2369,307,567,140,0,0,243,155,37,30,15,11,6,4,112,23,1,0,0,0,0,2,1,0,0,612,345,612,345,957,,,,,,,
21375,3201,KAB. BOGOR,320114,LEUWILIANG,3201142004,PABANGBON,2023,MAJU,7142,3743,3399,10,15,2485,300,950,200,391,600,2273,2077,501,3000,0,0,0,0,0,0,0,4,2,20,3,200,0,0,0,0,0,0,0,2,0,0,700,0,700,0,700,,,,,,,
21376,3201,KAB. BOGOR,320114,LEUWILIANG,3201142005,KARACAK,2023,MAJU,12754,6555,6199,0,0,3914,638,1738,185,1064,1885,4275,2132,514,138,69,0,0,467,233,234,116,10,4,338,168,788,393,4,0,8,0,0,0,4,0,0,16,0,16,0,16,,,,,,,
21377,3201,KAB. BOGOR,320114,LEUWILIANG,3201142006,BARENGKOK,2023,BERKEMBANG,13383,7089,6294,11,39,3634,366,800,578,625,2265,5354,2567,756,350,26,0,0,345,20,145,15,18,6,246,84,145,27,1,0,2,0,1,0,3,1,4,450,243,450,243,693,,,,,,,
21378,3201,KAB. BOGOR,320114,LEUWILIANG,3201142007,LEUWIMEKAR,2023,MAJU,12710,6488,6222,65,91,4217,629,1109,152,846,2333,5046,3508,547,60,16,0,0,64,82,256,64,68,53,18,15,1237,266,5,0,11,0,2,0,2,18,15,1507,548,1507,548,2055,,,,,,,
21379,3201,KAB. BOGOR,320114,LEUWILIANG,3201142008,PURASEDA,2023,MAJU,12043,6578,5465,9,22,2533,45,678,202,793,2721,4745,2690,892,701,72,0,0,1652,453,40,32,8,8,16,11,145,73,0,0,0,0,2,1,1,1,1,4,3,4,3,7,,,,,,,
21380,3201,KAB. BOGOR,320114,LEUWILIANG,3201142009,CIBEBER I,2023,MAJU,13091,6950,6141,8,17,3072,250,900,2000,1823,1672,3558,3107,700,250,30,0,0,634,40,200,85,40,12,567,100,600,232,7,0,3,0,7,0,8,0,2,780,0,780,0,780,,,,,,,
21381,3201,KAB. BOGOR,320114,LEUWILIANG,3201142010,CIBEBER II,2023,BERKEMBANG,9865,5124,4741,47,21,3031,0,795,565,504,956,3198,3246,581,400,228,0,0,1398,583,0,0,13,8,137,14,555,157,2,0,2,0,3,0,1,3,0,800,60,800,60,860,,,,,,,
21382,3201,KAB. BOGOR,320114,LEUWILIANG,3201142011,KAREHKEL,2023,MAJU,13512,7056,6456,15,10,4024,92,581,521,462,2271,5197,3792,1004,1220,280,0,0,1750,768,706,412,60,25,880,741,4109,1647,10,0,1,0,2,2,3,1,2,360,240,360,240,600,,,,,,,
21383,3201,KAB. BOGOR,320115,CIAMPEA,3201152001,CIAMPEA,2023,MAJU,13178,6630,6548,31,53,4200,973,1246,92,332,2229,6984,3504,37,5,0,0,0,35,24,352,234,35,20,625,432,1250,350,3,0,5,0,0,0,5,3,5,2540,3523,2540,3523,6063,,,,,,,
21384,3201,KAB. BOGOR,320115,CIAMPEA,3201152002,CINANGKA,2023,BERKEMBANG,14224,7179,7045,42,63,4127,287,1315,257,749,2478,6201,4002,540,960,5,1,0,2201,400,192,144,30,20,192,96,400,100,1,0,12,3,1,0,1,0,5,1517,684,1517,684,2201,,,,,,,
21385,3201,KAB. BOGOR,320115,CIAMPEA,3201152003,CIHIDEUNGUDIK,2023,MANDIRI,16863,8676,8187,148,236,5565,815,599,335,1196,2619,6981,5000,732,198,69,0,0,256,38,589,664,130,106,1207,703,1448,532,17,0,14,0,1,1,3,7,12,3316,3688,3316,3688,7004,,,,,,,
21386,3201,KAB. BOGOR,320115,CIAMPEA,3201152004,BOJONGJENGKOL,2023,BERKEMBANG,9359,4778,4581,41,27,2808,120,1639,233,585,1907,4455,1593,586,284,12,0,0,700,83,1000,645,250,10,700,112,268,57,11,0,8,0,2,2,1,0,6,0,0,0,0,0,,,,,,,
21387,3201,KAB. BOGOR,320115,CIAMPEA,3201152005,TEGALWARU,2023,MANDIRI,14330,7235,7095,26,56,4229,339,970,235,835,3336,4832,4555,537,250,25,0,0,120,57,406,180,70,50,440,385,508,202,14,0,11,0,1,0,1,2,8,1015,515,1015,515,1530,,,,,,,
21388,3201,KAB. BOGOR,320115,CIAMPEA,3201152006,CIBUNTU,2023,MAJU,9045,4647,4398,25,13,3145,210,416,45,234,979,4097,2128,424,986,27,0,0,821,120,211,325,8,10,675,492,51,144,3,0,2,0,2,0,2,1,12,345,85,345,85,430,,,,,,,
21389,3201,KAB. BOGOR,320115,CIAMPEA,3201152007,CICADAS,2023,MAJU,13095,6781,6314,22,27,4346,457,494,1198,1468,2543,4383,2983,520,149,120,0,0,577,157,65,176,57,23,136,38,3521,798,5,0,1,0,0,0,2,5,2,365,273,365,273,638,,,,,,,
21390,3201,KAB. BOGOR,320115,CIAMPEA,3201152008,CIBADAK,2023,MAJU,12200,6297,5903,87,29,3401,0,0,1164,1543,1911,2992,3292,3084,215,0,0,0,15,5,125,55,24,4,349,165,1157,1524,9,0,6,0,3,0,3,0,10,7245,5059,7245,5059,12304,,,,,,,
21391,3201,KAB. BOGOR,320115,CIAMPEA,3201152009,BOJONGRANGKAS,2023,MAJU,13821,7230,6591,20,10,3579,856,304,324,1158,3172,3609,3659,1896,20,0,0,0,6,0,245,100,350,20,100,75,475,250,15,20,4,0,0,17,14,0,1,9600,2483,9600,2483,12083,,,,,,,
21392,3201,KAB. BOGOR,320115,CIAMPEA,3201152010,CIHIDEUNGHILIR,2023,MAJU,10443,5451,4992,97,42,2702,371,0,297,316,1379,5081,3658,356,667,258,0,0,463,255,1467,1931,91,54,606,322,1019,516,102,26,18,9,16,9,18,13,19,421,303,421,303,724,,,,,,,
21393,3201,KAB. BOGOR,320115,CIAMPEA,3201152011,CIBANTENG,2023,MANDIRI,16983,8650,8333,12,12,6150,403,123,4,154,1321,8113,4844,1088,30,16,0,0,10,8,2345,1156,123,107,2006,1340,322,20,4,0,28,0,4,0,5,2,2,342,342,342,342,684,,,,,,,
21394,3201,KAB. BOGOR,320115,CIAMPEA,3201152012,BENTENG,2023,MANDIRI,11592,5983,5609,203,182,3684,365,2404,56,521,3021,4401,3208,522,8,2,0,0,25,3,200,24,168,73,1458,831,1155,58,36,6,7,0,1,0,1,3,0,250,150,250,150,400,,,,,,,
21395,3201,KAB. BOGOR,320115,CIAMPEA,3201152013,CIAMPEA UDIK,2023,MAJU,8582,4527,4055,54,45,2727,365,332,137,626,1648,3679,2051,393,286,0,0,0,174,98,406,279,30,23,417,212,943,41,0,0,1,0,0,0,2,3,0,87,75,87,75,162,,,,,,,
21396,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162001,SITU UDIK,2023,MANDIRI,15758,8382,7376,73,113,5416,542,1644,395,2234,2279,4404,3508,1068,783,613,0,0,1280,192,723,569,50,33,1359,906,796,329,2,0,2,0,0,0,4,2,4,0,0,0,0,0,,,,,,,
21397,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162002,SITU ILIR,2023,MANDIRI,10895,5693,5202,3,9,2985,151,2723,286,564,1572,3742,3289,156,375,117,0,0,484,106,87,67,9,8,323,61,672,62,2,0,1,0,1,1,6,3,1,1062,12,1062,12,1074,,,,,,,
21398,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162003,CEMPLANG,2023,MANDIRI,9805,5035,4770,35,20,3094,8043,1150,18,127,1334,4246,3384,699,670,0,0,0,43,12,283,235,68,21,169,0,281,0,3,0,4,0,8,1,7,20,25,1550,874,1550,874,2424,,,,,,,
21399,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162004,CIBATOK I,2023,MANDIRI,9465,4842,4623,168,117,2282,236,1100,123,739,1494,3666,1838,438,40,20,0,0,81,20,0,0,27,21,279,116,1281,109,2,0,1,0,1,0,4,0,3,2135,3399,2135,3399,5534,,,,,,,
21400,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162005,CIARUTEUN UDIK,2023,MAJU,7631,4109,3522,56,61,2547,315,318,327,616,1246,3446,1390,606,224,105,0,0,24,0,114,226,40,18,128,23,168,46,1,0,2,0,1,0,2,1,2,0,0,0,0,0,,,,,,,
21401,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162006,LEUWEUNGKOLOT,2023,MAJU,8196,4267,3929,93,75,2561,469,451,35,350,1218,3671,2306,616,216,104,0,0,97,13,246,254,31,22,101,69,301,24,6,0,4,0,1,0,4,2,2,56,15,56,15,71,,,,,,,
21402,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162007,CIMANGGU I,2023,MAJU,9152,4772,4380,115,180,3556,498,737,88,425,1850,4643,5497,302,150,62,0,0,320,145,238,172,20,6,130,85,773,95,5,0,3,0,0,1,6,2,4,5574,2125,5574,2125,7699,,,,,,,
21403,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162008,CIMANGGU II,2023,MAJU,8787,4538,4249,62,13,2504,430,772,21,770,1487,3807,2337,360,21,0,0,0,548,30,283,235,68,21,421,57,409,41,4,0,3,0,1,1,4,2,3,1257,380,1257,380,1637,,,,,,,
21404,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162009,DUKUH,2023,MAJU,7025,3519,3506,22,19,1719,19,1151,544,735,772,988,3002,975,55,20,0,0,745,205,30,25,32,9,115,20,765,75,3,0,2,0,0,0,4,0,1,2674,1495,2674,1495,4169,,,,,,,
21405,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162010,CIJUJUNG,2023,MAJU,10371,5247,5124,34,19,2569,300,20,47,119,2269,4441,2008,356,2100,1100,0,0,1760,240,300,300,12,5,250,150,300,250,5,0,2,0,1,0,1,2,4,831,452,831,452,1283,,,,,,,
21406,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162011,CIARUTEUN ILIR,2023,MAJU,13106,6922,6184,78,68,4053,315,1019,280,1403,2527,3906,2380,2890,805,200,0,0,875,0,35,324,10,18,175,200,1823,75,1,0,0,0,0,0,2,1,3,0,0,0,0,0,,,,,,,
21407,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162012,CIBATOK II,2023,MAJU,7458,3651,3807,30,104,2726,50,600,40,412,1000,2323,2611,654,2100,5,0,0,200,0,300,50,12,2,250,40,300,5,0,0,0,0,0,1,1,1,1,100,100,100,100,200,,,,,,,
21408,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162013,SUKAMAJU,2023,MAJU,8415,4419,3996,26,11,2481,315,1007,164,554,1569,3119,2712,297,50,20,0,0,0,0,60,100,7,8,230,150,300,150,2,0,2,0,0,0,2,0,1,100,100,100,100,200,,,,,,,
21409,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162014,GALUGA,2023,MAJU,6107,3161,2946,10,9,2009,42,375,635,436,1022,2517,1484,341,2125,0,0,0,1075,0,25,25,6,4,139,161,89,83,2,0,2,0,0,0,2,2,0,1000,800,1000,800,1800,,,,,,,
21410,3201,KAB. BOGOR,320116,CIBUNGBULANG,3201162015,GIRIMULYA,2023,MAJU,9385,4869,4516,13,17,2945,206,323,95,560,1945,3646,2879,404,216,60,0,0,80,30,90,75,77,40,20,10,1731,350,4,0,3,0,0,0,2,0,3,2584,874,2584,874,3458,,,,,,,
21411,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172001,PURWABAKTI,2023,MAJU,8133,4251,3882,38,49,2300,316,700,38,438,1491,3409,2052,432,50,12,0,0,320,11,108,67,5,2,153,33,792,31,0,0,0,0,0,0,4,0,0,826,2112,826,2112,2938,,,,,,,
21412,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172002,CIBUNIAN,2023,MAJU,12513,6369,6144,4,10,4264,329,1187,500,2048,1940,4684,2858,983,2010,500,0,0,480,228,10,20,9,4,20,17,249,13,1,0,1,0,1,0,4,1,2,0,0,0,0,0,,,,,,,
21413,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172003,CIBITUNGWETAN,2023,MAJU,7117,3607,3510,12,5,1700,71,0,114,231,1037,2177,2364,1080,234,122,0,0,299,89,119,86,19,8,453,156,443,54,6,0,2,0,0,0,2,12,34,1600,466,1600,466,2066,,,,,,,
21414,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172004,GUNUNGMENYAN,2023,MAJU,6692,3456,3236,12,15,1822,127,301,152,429,1200,3706,1322,91,45,17,0,0,53,25,20,84,26,15,206,60,3097,610,4,0,3,0,2,0,5,7,3,925,333,925,333,1258,,,,,,,
21415,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172005,GUNUNGBUNDER II,2023,MANDIRI,10505,5392,5113,23,19,3140,140,1003,290,580,2280,4460,2675,220,471,125,0,0,750,160,100,42,15,5,6,3,310,120,1,0,1,0,0,0,3,0,2,532,421,532,421,953,,,,,,,
21416,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172006,PASAREAN,2023,MANDIRI,12018,6188,5830,8,8,3421,1000,1200,300,1866,2227,5120,3278,411,50,20,0,0,365,30,50,10,33,7,980,365,355,200,2,0,0,0,1,1,3,1,1,2081,1000,2081,1000,3081,,,,,,,
21417,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172007,CIMAYANG,2023,MAJU,6658,3433,3225,28,25,1725,358,359,198,573,1312,2385,1991,296,300,81,0,0,508,80,112,200,18,10,200,132,402,345,1,0,2,0,1,0,1,0,0,912,268,912,268,1180,,,,,,,
21418,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172008,PAMIJAHAN,2023,MAJU,13311,6742,6569,156,57,3699,310,3171,1071,1174,2023,4972,3289,782,570,190,0,0,220,110,280,343,21,16,756,487,730,278,6,0,2,0,2,1,4,3,6,670,140,670,140,810,,,,,,,
21419,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172009,CIBENING,2023,MAJU,15486,7887,7599,35,12,4329,90,1200,1490,1850,3924,5679,1840,467,56,45,0,0,342,15,150,20,15,4,300,130,4500,0,18,0,1,0,2,1,3,3,2,1000,415,1000,415,1415,,,,,,,
21420,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172010,GUNUNGBUNDER I,2023,MANDIRI,9687,4980,4707,111,231,3385,857,0,149,983,1796,4232,2521,396,150,139,0,0,1512,574,334,58,15,0,202,59,4032,2015,0,0,0,0,0,0,6,0,2,5653,1,5653,1,5654,,,,,,,
21421,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172011,CIBITUNG KULON,2023,MAJU,7685,3972,3713,69,83,2117,205,943,309,345,1514,3329,1796,392,604,264,0,0,0,0,134,183,20,9,280,130,697,481,1,0,0,0,1,0,1,0,4,532,421,532,421,953,,,,,,,
21422,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172012,GUNUNG PICUNG,2023,MANDIRI,14550,7431,7119,30,10,4061,152,2332,459,1433,3087,4592,2954,2025,229,97,0,0,185,517,381,493,25,70,479,94,962,377,2,0,0,0,1,1,2,3,4,66,17,66,17,83,,,,,,,
21423,3201,KAB. BOGOR,320117,PAMIJAHAN,3201172013,CIASIHAN,2023,MANDIRI,11064,5765,5299,5,8,3681,580,1955,639,510,1207,5370,2788,550,754,425,0,0,274,201,127,51,39,9,342,168,469,247,4,0,1,0,2,0,5,4,3,763,457,763,457,1220,,,,,,,
